r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,cluster
0.330811,0.306994,0.350568,0.328896,0.305008,0.348914,0.328242,0.303393,0.347283,0.330021,0.30444,0.347802,0.334855,0.311906,0.354335,0.328724,0.304529,0.348453,0.325243,0.301008,0.344913,0.325043,0.300485,0.34435,0.325732,0.300592,0.34499,0.331196,0.308005,0.351435,0.327885,0.303868,0.349197,0.322067,0.298186,0.342806,0.320754,0.295981,0.340832,0.322005,0.29705,0.341551,0.328388,0.306398,0.350279,0.317975,0.296935,0.3442,0.316322,0.293373,0.339675,0.315452,0.291805,0.338508,0.318314,0.294217,0.339946,0.327108,0.305295,0.350029,0.301091,0.283975,0.333011,0.305327,0.284867,0.33424,0.30862,0.286113,0.335656,0.313655,0.290772,0.33856,0.324379,0.303128,0.349516,cluster1
0.322731,0.300636,0.35274,0.325175,0.302332,0.355203,0.320666,0.298828,0.35267,0.315539,0.294392,0.348009,0.310049,0.289702,0.344134,0.324636,0.300819,0.353458,0.325664,0.302161,0.355532,0.320522,0.297985,0.351861,0.313585,0.293043,0.346608,0.304948,0.286408,0.341178,0.324819,0.300224,0.353162,0.324176,0.300531,0.354162,0.318156,0.295579,0.349544,0.309279,0.289224,0.343183,0.3004,0.282769,0.338249,0.32409,0.299087,0.352915,0.321251,0.297762,0.351675,0.314135,0.292295,0.345924,0.305044,0.285569,0.339884,0.297135,0.279149,0.335715,0.322445,0.297656,0.351965,0.316789,0.294181,0.348525,0.308446,0.288155,0.342058,0.300485,0.281898,0.337096,0.293351,0.275949,0.333852,cluster1
0.36841,0.348751,0.386378,0.375838,0.352879,0.388991,0.380022,0.355517,0.389388,0.38714,0.361293,0.39297,0.400784,0.372519,0.401928,0.356932,0.339434,0.381252,0.362211,0.342368,0.38257,0.368418,0.346349,0.38448,0.374959,0.351225,0.386269,0.388553,0.362029,0.394733,0.340388,0.326135,0.370956,0.352361,0.335546,0.380263,0.36207,0.342273,0.383187,0.365873,0.34369,0.382458,0.379593,0.355426,0.391578,0.31036,0.301165,0.346507,0.325271,0.313902,0.356536,0.335956,0.322961,0.364535,0.349632,0.332974,0.372179,0.366368,0.345497,0.381766,0.285278,0.280156,0.32837,0.29176,0.285799,0.333812,0.301189,0.294316,0.339665,0.314596,0.305066,0.347115,0.335173,0.321776,0.359571,cluster1
0.440914,0.335518,0.358781,0.445457,0.335578,0.360193,0.442295,0.331055,0.357437,0.438212,0.326392,0.353884,0.432923,0.318418,0.346957,0.44013,0.335918,0.359376,0.441043,0.332468,0.358481,0.435788,0.3253,0.354262,0.430481,0.318038,0.349205,0.424971,0.309002,0.34116,0.434503,0.330366,0.355237,0.434613,0.326447,0.353467,0.428841,0.318225,0.348897,0.421201,0.308829,0.342419,0.414613,0.29945,0.33365,0.42739,0.321824,0.34823,0.428917,0.319144,0.346788,0.422798,0.311156,0.342044,0.413418,0.30108,0.334768,0.403772,0.289141,0.323568,0.437451,0.328575,0.349705,0.428521,0.315612,0.343716,0.420239,0.30666,0.337119,0.408437,0.295758,0.327564,0.388047,0.275953,0.308008,cluster1
0.3975,0.378966,0.405432,0.40548,0.385454,0.409324,0.417548,0.397283,0.419077,0.430356,0.410646,0.430224,0.438526,0.419207,0.437283,0.385151,0.370068,0.400826,0.394923,0.376616,0.404372,0.406147,0.385527,0.410379,0.420801,0.399583,0.421809,0.43332,0.41343,0.432754,0.374268,0.362144,0.396644,0.384721,0.369897,0.401272,0.396146,0.378075,0.4059,0.410719,0.390299,0.414876,0.424132,0.403189,0.425297,0.355928,0.348953,0.386789,0.371908,0.360629,0.394488,0.38237,0.369149,0.398905,0.399709,0.382858,0.408984,0.414847,0.394457,0.419082,0.3295,0.330805,0.372129,0.348013,0.344549,0.381295,0.36267,0.356056,0.38819,0.381011,0.370583,0.398607,0.402923,0.386715,0.412226,cluster2
0.633908,0.620377,0.625511,0.866402,0.85762,0.858784,0.216648,0.189658,0.190827,0.192067,0.170676,0.172662,0.783557,0.777866,0.778426,0.626276,0.614994,0.621143,0.858684,0.850016,0.850984,0.193463,0.168422,0.169956,0.195502,0.174986,0.176457,0.856159,0.851132,0.850782,0.660519,0.650947,0.657252,0.853215,0.844095,0.844968,0.192788,0.167109,0.168084,0.185095,0.165399,0.168503,0.833971,0.828741,0.828873,0.589829,0.578783,0.585494,0.700457,0.689972,0.691544,0.225456,0.192372,0.193866,0.191762,0.171169,0.178672,0.710435,0.703831,0.706454,0.462282,0.445885,0.457105,0.589506,0.568324,0.575809,0.326632,0.286478,0.294833,0.238568,0.210744,0.222638,0.549259,0.537369,0.545166,cluster2
0.313819,0.294907,0.306971,0.322839,0.299049,0.31378,0.345328,0.312889,0.330036,0.358542,0.319121,0.339289,0.36583,0.328279,0.347865,0.337446,0.319519,0.331647,0.356609,0.33105,0.347325,0.417132,0.382661,0.400077,0.405763,0.371558,0.386527,0.431501,0.389767,0.403202,0.356366,0.334919,0.349884,0.389185,0.358386,0.376504,0.438022,0.400732,0.416793,0.438062,0.398045,0.41129,0.467956,0.426299,0.436138,0.371169,0.3469,0.360159,0.392872,0.361193,0.37838,0.429607,0.392056,0.40531,0.445447,0.404519,0.41412,0.490999,0.44518,0.452143,0.390127,0.361691,0.377173,0.397766,0.366911,0.382573,0.420866,0.385593,0.397092,0.454397,0.411836,0.423348,0.508996,0.462619,0.470435,cluster1
0.318318,0.298317,0.355201,0.286103,0.260253,0.311649,0.294018,0.26656,0.31356,0.308162,0.276177,0.318262,0.348988,0.318119,0.356602,0.319703,0.303519,0.35741,0.304481,0.28024,0.327693,0.284773,0.255752,0.29994,0.285806,0.25347,0.286951,0.304551,0.274531,0.303826,0.309827,0.292477,0.342341,0.288014,0.261906,0.307031,0.273852,0.245698,0.278637,0.379384,0.34962,0.365322,0.430468,0.402128,0.413857,0.290483,0.273511,0.321304,0.235599,0.214966,0.259278,0.25902,0.233245,0.251399,0.689951,0.66236,0.669017,0.706284,0.678486,0.683965,0.242824,0.226492,0.269879,0.238105,0.217307,0.258559,0.348325,0.322754,0.337841,0.755693,0.72747,0.732567,0.671511,0.643118,0.648766,cluster1
0.241307,0.227268,0.281635,0.255952,0.23632,0.293886,0.264298,0.239347,0.292134,0.25502,0.232195,0.277832,0.256915,0.235162,0.281347,0.28426,0.267165,0.313765,0.280617,0.255993,0.301965,0.333731,0.304563,0.342619,0.42034,0.396376,0.430154,0.429794,0.406205,0.439081,0.260085,0.242373,0.288077,0.230825,0.20849,0.246182,0.444103,0.419927,0.446042,0.612942,0.591996,0.616774,0.505989,0.48408,0.509714,0.227736,0.208849,0.259995,0.225144,0.202439,0.236841,0.613886,0.590926,0.615916,0.730491,0.709886,0.731939,0.500739,0.478579,0.502507,0.216826,0.196801,0.249591,0.214658,0.193265,0.227497,0.634029,0.611448,0.634579,0.661705,0.637292,0.659012,0.35387,0.329328,0.354271,cluster1
0.178611,0.215212,0.34853,0.277428,0.317251,0.530731,0.385443,0.424881,0.681056,0.461864,0.497029,0.743052,0.523774,0.555707,0.782761,0.156502,0.192823,0.301979,0.266741,0.307212,0.509338,0.379583,0.424592,0.716606,0.434537,0.478054,0.780017,0.488096,0.528973,0.81005,0.142755,0.175077,0.26066,0.244628,0.281952,0.451369,0.38961,0.436027,0.732137,0.43361,0.48317,0.819464,0.45774,0.505603,0.829362,0.144274,0.175242,0.260129,0.223334,0.257065,0.397125,0.356432,0.398907,0.656735,0.431593,0.482058,0.814023,0.440336,0.491438,0.832481,0.144694,0.17551,0.2657,0.219771,0.254016,0.397884,0.308492,0.345922,0.559036,0.364987,0.40726,0.678827,0.404917,0.451928,0.761717,cluster2
0.587735,0.553616,0.573071,0.589649,0.555226,0.57383,0.591219,0.556681,0.575671,0.592142,0.55789,0.577519,0.592903,0.559083,0.579423,0.58688,0.556219,0.576359,0.588838,0.557563,0.576666,0.590419,0.558732,0.576828,0.59156,0.560045,0.578172,0.592219,0.561003,0.57919,0.589935,0.558661,0.57808,0.591743,0.559985,0.578447,0.593031,0.561079,0.578406,0.594475,0.561863,0.578505,0.594756,0.562628,0.579574,0.59358,0.56023,0.578688,0.594842,0.561342,0.578886,0.595954,0.56244,0.578675,0.597151,0.563057,0.578915,0.597655,0.563639,0.579779,0.584343,0.550912,0.570997,0.586088,0.55197,0.570754,0.587137,0.552542,0.570478,0.588308,0.553243,0.570986,0.588039,0.553605,0.571482,cluster4
0.445192,0.424337,0.412633,0.445658,0.422582,0.414014,0.486349,0.455551,0.452962,0.516741,0.481608,0.483867,0.537436,0.499072,0.504781,0.472485,0.444619,0.440676,0.499413,0.466905,0.465791,0.531367,0.492953,0.49665,0.545451,0.504909,0.511629,0.559257,0.5165,0.525274,0.529921,0.49303,0.494957,0.546431,0.506449,0.510784,0.558467,0.515804,0.523407,0.565733,0.521284,0.531377,0.571337,0.526137,0.536407,0.546787,0.505589,0.514791,0.558803,0.515611,0.525488,0.564985,0.519624,0.53159,0.565946,0.521049,0.533737,0.567673,0.523963,0.535261,0.554457,0.510399,0.524843,0.562069,0.516123,0.531334,0.565152,0.518929,0.533101,0.56552,0.520908,0.533829,0.567377,0.523217,0.534697,cluster2
0.469822,0.419167,0.420662,0.512859,0.451416,0.44829,0.704696,0.636864,0.627471,0.708259,0.643061,0.632628,0.511257,0.450983,0.444679,0.419135,0.371858,0.377007,0.341991,0.282695,0.282999,0.498913,0.426446,0.419395,0.642302,0.578103,0.56861,0.664508,0.605587,0.598107,0.467934,0.421852,0.430053,0.383037,0.327294,0.339391,0.415038,0.345578,0.347192,0.472577,0.408446,0.401841,0.634294,0.577861,0.573971,0.50489,0.462147,0.462705,0.388531,0.338298,0.339104,0.395087,0.339203,0.338027,0.472175,0.422456,0.419545,0.587833,0.539139,0.535502,0.857962,0.823293,0.826215,0.8701,0.838584,0.842712,0.857708,0.822419,0.824985,0.85186,0.812406,0.81295,0.707326,0.664042,0.664737,cluster4
0.456052,0.385207,0.391556,0.484923,0.411441,0.416003,0.535474,0.461889,0.463746,0.611932,0.535397,0.531957,0.627549,0.55088,0.543549,0.494294,0.424443,0.424628,0.540348,0.465956,0.46278,0.624694,0.546422,0.538055,0.66552,0.585042,0.573724,0.648764,0.567118,0.553937,0.609868,0.53179,0.522881,0.632686,0.553647,0.542285,0.695618,0.615224,0.603706,0.690097,0.607584,0.596572,0.687446,0.604554,0.59234,0.686278,0.602398,0.589138,0.693206,0.608939,0.596105,0.718313,0.635294,0.621307,0.68929,0.605649,0.591778,0.694763,0.608341,0.596317,0.706186,0.619258,0.606335,0.711313,0.622675,0.610364,0.715059,0.626692,0.614199,0.688935,0.599114,0.585209,0.699175,0.60791,0.595495,cluster4
0.539374,0.409091,0.401774,0.570135,0.431703,0.420777,0.613896,0.46605,0.44815,0.657588,0.497908,0.471092,0.67827,0.510316,0.478081,0.581333,0.439663,0.424624,0.598165,0.452139,0.435333,0.649934,0.495802,0.473333,0.698557,0.531844,0.501692,0.7136,0.540418,0.506171,0.642667,0.48625,0.46345,0.663091,0.502705,0.478363,0.704998,0.537571,0.509326,0.743812,0.568383,0.535447,0.760145,0.580448,0.545057,0.693111,0.52448,0.495049,0.714284,0.539388,0.50963,0.751876,0.570189,0.538597,0.782115,0.597796,0.565055,0.794669,0.609792,0.576435,0.715078,0.545431,0.514264,0.732371,0.554302,0.522538,0.765394,0.579757,0.546629,0.789425,0.601513,0.56836,0.797026,0.610212,0.577426,cluster4
0.422941,0.402021,0.389362,0.405614,0.386734,0.373055,0.410548,0.391722,0.371131,0.415753,0.399195,0.375811,0.421097,0.405054,0.381175,0.516761,0.482366,0.483659,0.46386,0.437519,0.435795,0.411855,0.395271,0.385665,0.422283,0.404788,0.390407,0.395046,0.38574,0.37112,0.556883,0.509457,0.521035,0.547725,0.508263,0.517756,0.505768,0.471698,0.476614,0.46401,0.436193,0.436758,0.449402,0.427186,0.426222,0.559371,0.505575,0.519902,0.588222,0.538288,0.552377,0.574362,0.52691,0.538914,0.533303,0.488088,0.498001,0.547807,0.506998,0.516728,0.565928,0.512432,0.525947,0.602449,0.551178,0.564996,0.59464,0.542192,0.554938,0.566066,0.51234,0.525389,0.5993,0.548729,0.5624,cluster2
0.50962,0.409955,0.388373,0.495892,0.395697,0.379269,0.477427,0.377844,0.369851,0.421083,0.328745,0.340403,0.38152,0.298041,0.328567,0.515724,0.417347,0.394216,0.504946,0.407409,0.387925,0.483563,0.386363,0.376064,0.423402,0.331949,0.344517,0.36584,0.283079,0.314774,0.524709,0.42785,0.404908,0.516484,0.421087,0.400448,0.490795,0.397931,0.385613,0.421083,0.334123,0.347811,0.364976,0.284208,0.317239,0.530391,0.431522,0.408134,0.52333,0.426577,0.405543,0.489182,0.397512,0.386871,0.414252,0.330355,0.346076,0.369243,0.289495,0.321085,0.535617,0.437077,0.414036,0.520155,0.42218,0.402334,0.480364,0.389027,0.38365,0.414696,0.330938,0.34923,0.381824,0.30058,0.331639,cluster2
0.380914,0.342348,0.372645,0.387955,0.351529,0.383448,0.381421,0.346617,0.378791,0.38174,0.346731,0.379917,0.368938,0.33367,0.368293,0.335991,0.304696,0.336774,0.350127,0.322372,0.358418,0.344677,0.315124,0.352085,0.351236,0.318992,0.357163,0.356066,0.324119,0.362364,0.310466,0.282375,0.321601,0.33695,0.311427,0.355506,0.327082,0.299527,0.343694,0.338238,0.307827,0.352419,0.337658,0.308298,0.352042,0.229301,0.203184,0.236606,0.199922,0.176019,0.202721,0.168169,0.146365,0.165438,0.159843,0.138393,0.152431,0.157894,0.137183,0.152229,0.444358,0.421865,0.442523,0.561059,0.540327,0.551904,0.686801,0.666576,0.670053,0.81101,0.790427,0.790159,0.737241,0.718127,0.719648,cluster1
0.439967,0.323417,0.351377,0.421775,0.309071,0.340703,0.408185,0.29625,0.330829,0.40158,0.289927,0.328057,0.391628,0.281705,0.321725,0.431366,0.316542,0.346287,0.428048,0.312177,0.344431,0.424106,0.308142,0.341961,0.421221,0.303759,0.338476,0.419046,0.300854,0.336141,0.396499,0.288056,0.323828,0.403297,0.289913,0.326123,0.408342,0.297361,0.332739,0.403528,0.294188,0.329422,0.400423,0.286018,0.322293,0.380955,0.285908,0.326955,0.388253,0.28911,0.328924,0.433218,0.331908,0.369752,0.435436,0.33314,0.368142,0.401199,0.2969,0.332043,0.303742,0.232023,0.273581,0.341978,0.262485,0.298534,0.389169,0.305481,0.338367,0.390712,0.310425,0.340138,0.381685,0.301732,0.331393,cluster1
0.370865,0.297281,0.322525,0.37707,0.301902,0.32836,0.382311,0.304543,0.33506,0.37807,0.303818,0.336724,0.379999,0.308416,0.341205,0.383837,0.309157,0.335057,0.381807,0.30714,0.335455,0.380758,0.303739,0.336737,0.375321,0.30012,0.333615,0.380441,0.307554,0.34082,0.371636,0.300856,0.335756,0.372861,0.300764,0.33485,0.377644,0.30225,0.339249,0.380364,0.305187,0.341317,0.396142,0.323415,0.359094,0.331945,0.268246,0.308866,0.343488,0.274937,0.312066,0.348784,0.276662,0.312864,0.361049,0.287915,0.323514,0.38535,0.314915,0.349472,0.274274,0.226622,0.269975,0.29405,0.240548,0.279589,0.320339,0.26178,0.296819,0.356915,0.294513,0.327346,0.399635,0.338227,0.367865,cluster1
0.408128,0.34395,0.381628,0.415697,0.346231,0.383024,0.412129,0.341624,0.377148,0.417516,0.344457,0.379203,0.41853,0.344246,0.378297,0.377819,0.314715,0.349992,0.380781,0.314209,0.349348,0.387479,0.319869,0.355306,0.384938,0.318595,0.355946,0.383416,0.316526,0.35499,0.351037,0.290748,0.322272,0.356564,0.29432,0.32544,0.353537,0.29142,0.322786,0.353365,0.291568,0.32323,0.351251,0.288389,0.321288,0.361433,0.303392,0.339189,0.368583,0.307034,0.341305,0.361625,0.299503,0.333286,0.360172,0.298485,0.332034,0.353919,0.292821,0.326688,0.34886,0.292078,0.328389,0.352882,0.293583,0.329328,0.348311,0.287946,0.323328,0.343688,0.284667,0.31988,0.336945,0.280134,0.315335,cluster1
0.325,0.297436,0.334577,0.346941,0.313212,0.350369,0.35705,0.325775,0.364835,0.358485,0.328283,0.365036,0.361595,0.330605,0.366896,0.337548,0.306804,0.345134,0.351135,0.318133,0.355455,0.356983,0.325991,0.364164,0.355982,0.325277,0.362287,0.355149,0.325337,0.362068,0.34167,0.311406,0.350591,0.355473,0.324529,0.362396,0.36098,0.332166,0.368816,0.354072,0.323573,0.361034,0.350438,0.320877,0.35942,0.342889,0.311828,0.350622,0.355076,0.323681,0.360369,0.365567,0.336823,0.37215,0.355095,0.324296,0.360343,0.344845,0.315873,0.352747,0.341356,0.312747,0.350366,0.348483,0.318797,0.355582,0.367054,0.338077,0.372706,0.352208,0.321553,0.356948,0.339084,0.31099,0.346988,cluster1
0.289637,0.307069,0.333649,0.328309,0.343539,0.374349,0.363562,0.377325,0.414045,0.305352,0.316907,0.351151,0.296142,0.30545,0.339767,0.289339,0.306643,0.333495,0.328447,0.344498,0.375766,0.360915,0.375449,0.411282,0.298883,0.311121,0.344903,0.296849,0.306056,0.340483,0.28956,0.307367,0.334338,0.334564,0.350623,0.382535,0.36483,0.379327,0.414567,0.298238,0.310862,0.34424,0.296188,0.305633,0.340834,0.288864,0.306853,0.333899,0.334548,0.350662,0.38321,0.356764,0.371192,0.405624,0.292622,0.305404,0.338299,0.296982,0.306191,0.341685,0.294452,0.317686,0.333021,0.339127,0.360663,0.382119,0.354304,0.374019,0.39614,0.292095,0.310112,0.331205,0.297983,0.313158,0.336623,cluster1
0.3387,0.336156,0.353888,0.356495,0.351209,0.3657,0.370322,0.36238,0.374125,0.393497,0.383949,0.393734,0.393195,0.383087,0.393371,0.342319,0.33795,0.357608,0.357437,0.351574,0.367283,0.372935,0.364979,0.376791,0.396717,0.387042,0.39625,0.393378,0.383828,0.395281,0.33756,0.333468,0.354341,0.357697,0.350919,0.365731,0.375478,0.368277,0.379554,0.392065,0.383022,0.393148,0.387607,0.378499,0.391795,0.336738,0.333366,0.3547,0.356491,0.351411,0.365289,0.378075,0.371416,0.381278,0.387546,0.379912,0.390638,0.38063,0.37347,0.385449,0.334106,0.331355,0.353184,0.356975,0.353143,0.367321,0.376408,0.372049,0.382207,0.384419,0.377893,0.389316,0.375304,0.368775,0.380619,cluster1
0.272368,0.250375,0.278123,0.393458,0.346198,0.358555,0.409181,0.356463,0.365721,0.416206,0.36535,0.370485,0.415901,0.36249,0.368445,0.258894,0.23968,0.267267,0.391954,0.348361,0.359713,0.403734,0.352585,0.359946,0.432441,0.375991,0.380443,0.434334,0.374993,0.379722,0.257796,0.242459,0.269608,0.416368,0.377762,0.389378,0.405733,0.358804,0.365149,0.427574,0.374057,0.379849,0.435078,0.375787,0.381742,0.256549,0.241573,0.26842,0.420443,0.38266,0.39516,0.402032,0.358277,0.365649,0.429012,0.378048,0.38508,0.428713,0.372639,0.380804,0.262459,0.247137,0.273231,0.405518,0.369378,0.383216,0.388074,0.345537,0.353955,0.428971,0.380504,0.388778,0.411685,0.360943,0.368701,cluster1
0.278653,0.290189,0.324359,0.287642,0.302193,0.331526,0.287314,0.304335,0.331214,0.323931,0.338829,0.369463,0.361499,0.374917,0.412184,0.279463,0.290718,0.324943,0.287606,0.302591,0.332531,0.287739,0.30468,0.332077,0.327225,0.341837,0.373117,0.361771,0.374819,0.411422,0.280531,0.291703,0.326423,0.287865,0.302868,0.33269,0.288867,0.306071,0.333419,0.33127,0.346052,0.377745,0.362243,0.374924,0.410746,0.283404,0.294426,0.329264,0.287651,0.303222,0.332665,0.290623,0.307731,0.334821,0.336099,0.351084,0.383063,0.362078,0.374891,0.409536,0.287247,0.303704,0.326578,0.290301,0.311636,0.328913,0.294822,0.316634,0.331913,0.339877,0.36004,0.380715,0.360703,0.378543,0.400442,cluster1
0.299079,0.274911,0.297835,0.296373,0.267611,0.28996,0.299914,0.26994,0.284766,0.305315,0.267227,0.280459,0.337233,0.290751,0.303073,0.285937,0.264588,0.290227,0.291268,0.262199,0.284378,0.306929,0.277198,0.282353,0.332396,0.298548,0.29198,0.395327,0.362568,0.351379,0.279159,0.260197,0.286892,0.285976,0.258697,0.282689,0.30848,0.280968,0.284794,0.360388,0.334095,0.321102,0.479252,0.45481,0.432423,0.274228,0.257541,0.285799,0.282417,0.256857,0.282678,0.317932,0.290146,0.295335,0.396995,0.372018,0.357802,0.51304,0.486075,0.461546,0.276673,0.260094,0.284107,0.293007,0.265983,0.288932,0.328638,0.298823,0.304177,0.408267,0.382252,0.365538,0.490126,0.46661,0.440207,cluster1
0.232046,0.232358,0.265256,0.230813,0.225984,0.25247,0.268924,0.248343,0.269181,0.350997,0.303209,0.312999,0.41266,0.348827,0.35465,0.219075,0.220584,0.252154,0.233713,0.229574,0.254042,0.320531,0.286688,0.297097,0.43261,0.37003,0.372807,0.461259,0.395034,0.397869,0.219038,0.221872,0.251396,0.26165,0.250527,0.270725,0.385484,0.337727,0.341246,0.489993,0.426213,0.426126,0.506805,0.439769,0.439896,0.228154,0.231278,0.260174,0.319622,0.292686,0.304357,0.434225,0.377559,0.379325,0.499704,0.43343,0.434311,0.516424,0.449947,0.448774,0.258303,0.252655,0.280758,0.366038,0.326146,0.332438,0.443984,0.386425,0.388312,0.486391,0.422671,0.423507,0.523355,0.456721,0.455334,cluster1
0.164104,0.17267,0.242267,0.211014,0.212223,0.290472,0.310018,0.311241,0.390815,0.349162,0.354564,0.432334,0.343414,0.347654,0.426765,0.151722,0.165907,0.237075,0.198084,0.206195,0.284237,0.301915,0.311554,0.389247,0.40078,0.413948,0.489788,0.432534,0.446361,0.53667,0.147867,0.164707,0.236752,0.178681,0.191678,0.269404,0.324524,0.338116,0.416178,0.462296,0.481923,0.569107,0.475097,0.496549,0.609466,0.147921,0.164405,0.235673,0.175298,0.188805,0.266831,0.335586,0.353314,0.438418,0.456581,0.483849,0.607059,0.45147,0.478674,0.609734,0.147071,0.162533,0.234057,0.175716,0.189355,0.27007,0.314974,0.33739,0.453331,0.437409,0.465669,0.598402,0.470932,0.499619,0.630144,cluster1
0.127149,0.145144,0.224939,0.144339,0.158363,0.228498,0.45107,0.431297,0.468648,0.467202,0.442232,0.474709,0.371504,0.346595,0.379618,0.120214,0.136366,0.209964,0.133823,0.149698,0.219106,0.446909,0.426554,0.462933,0.529028,0.505763,0.536812,0.389186,0.366773,0.401591,0.11847,0.135504,0.207417,0.133077,0.151227,0.225583,0.35628,0.339779,0.379961,0.556491,0.535582,0.56627,0.521272,0.500538,0.53458,0.117247,0.136799,0.211519,0.147994,0.167088,0.245948,0.282096,0.273812,0.321522,0.434397,0.415754,0.450381,0.509823,0.490917,0.526115,0.124265,0.144695,0.219326,0.136347,0.157078,0.232173,0.260486,0.261007,0.318453,0.334847,0.320095,0.361319,0.341613,0.324757,0.363711,cluster1
0.56471,0.532722,0.554332,0.563883,0.531956,0.553685,0.563619,0.531834,0.553465,0.564546,0.53207,0.553716,0.565579,0.533034,0.554655,0.567353,0.535131,0.555125,0.567098,0.535202,0.554811,0.567157,0.535355,0.554657,0.567597,0.535367,0.554802,0.568367,0.536556,0.556203,0.571978,0.538752,0.556183,0.571593,0.538639,0.555719,0.571927,0.538822,0.556006,0.572553,0.539917,0.557368,0.573228,0.540838,0.558699,0.574173,0.541666,0.559463,0.574114,0.541616,0.559093,0.574325,0.541847,0.560034,0.575334,0.542982,0.561082,0.576294,0.544186,0.561899,0.559975,0.533082,0.555677,0.561361,0.534377,0.55697,0.563242,0.535953,0.558511,0.565476,0.537785,0.559972,0.568187,0.539962,0.56208,cluster4
0.629441,0.486184,0.473742,0.651864,0.513035,0.497276,0.668785,0.534709,0.516319,0.671019,0.538215,0.519873,0.680845,0.545986,0.528087,0.621736,0.482428,0.465525,0.645713,0.507447,0.489017,0.664318,0.528774,0.50952,0.682187,0.54763,0.526912,0.685097,0.550077,0.531137,0.64914,0.509142,0.487682,0.630014,0.49062,0.469877,0.651336,0.512306,0.490999,0.678858,0.54082,0.521106,0.687159,0.548343,0.532459,0.697329,0.555434,0.53129,0.676838,0.534552,0.510446,0.656287,0.516071,0.494615,0.667246,0.527039,0.508667,0.686289,0.543944,0.530319,0.733343,0.58774,0.566586,0.726013,0.580198,0.557479,0.697154,0.554733,0.535887,0.660679,0.522458,0.508254,0.653231,0.517648,0.508104,cluster4
0.643001,0.498697,0.489083,0.657691,0.512922,0.501477,0.66496,0.51988,0.505765,0.66479,0.518776,0.503229,0.671493,0.52297,0.505149,0.647504,0.504199,0.493716,0.664915,0.519883,0.507486,0.666947,0.52175,0.507695,0.672559,0.525286,0.509676,0.680192,0.528629,0.511366,0.664703,0.52254,0.507838,0.669124,0.525582,0.510461,0.675761,0.530757,0.514464,0.681156,0.533638,0.516839,0.688331,0.536397,0.519034,0.701604,0.56301,0.541589,0.705733,0.563815,0.543532,0.708632,0.564474,0.545392,0.712346,0.564874,0.546733,0.715112,0.56414,0.546401,0.7412,0.597566,0.578568,0.744334,0.597662,0.579947,0.742404,0.594179,0.578052,0.740855,0.590124,0.574969,0.739178,0.586002,0.571049,cluster4
0.553617,0.41442,0.408493,0.586066,0.440147,0.430605,0.629229,0.472448,0.456771,0.66768,0.501654,0.479115,0.699549,0.528452,0.50143,0.703645,0.528103,0.500221,0.72837,0.548056,0.5171,0.756102,0.569878,0.536027,0.782739,0.59268,0.554988,0.794029,0.601603,0.5623,0.764364,0.574868,0.539259,0.776892,0.584996,0.548741,0.794586,0.600756,0.5627,0.809436,0.6142,0.575269,0.812885,0.61618,0.576692,0.775116,0.585091,0.548637,0.789762,0.595343,0.557413,0.806052,0.609095,0.569943,0.818598,0.61994,0.580733,0.820962,0.621265,0.58134,0.758836,0.568094,0.534097,0.779086,0.582718,0.546286,0.799189,0.600062,0.560891,0.813758,0.613467,0.573237,0.817183,0.616268,0.57448,cluster4
0.659404,0.509739,0.488148,0.67757,0.521893,0.49686,0.700518,0.534283,0.502416,0.721325,0.55162,0.513993,0.746773,0.575014,0.532976,0.625928,0.477768,0.459534,0.658345,0.499582,0.475967,0.703424,0.53242,0.500329,0.745135,0.57069,0.533199,0.774654,0.599254,0.558017,0.640965,0.486994,0.467165,0.669772,0.504633,0.479636,0.719567,0.543899,0.512577,0.770503,0.59057,0.554353,0.796058,0.616101,0.57818,0.68433,0.519968,0.496873,0.707102,0.534164,0.507114,0.749089,0.569387,0.538531,0.786807,0.603802,0.570134,0.79961,0.617441,0.582383,0.719657,0.548809,0.524255,0.736261,0.559017,0.532157,0.765677,0.584677,0.556365,0.790678,0.606977,0.575602,0.793921,0.610561,0.576515,cluster4
0.664006,0.510112,0.484939,0.670064,0.513707,0.489389,0.683786,0.522993,0.494416,0.689127,0.525486,0.4917,0.695538,0.532133,0.495227,0.658074,0.504445,0.480749,0.664399,0.506813,0.483049,0.698942,0.536388,0.50792,0.727949,0.560293,0.526952,0.738898,0.570398,0.534339,0.655598,0.495991,0.472465,0.673215,0.508101,0.483437,0.713698,0.543806,0.515766,0.75359,0.580487,0.548654,0.772963,0.599438,0.565909,0.65375,0.490118,0.465939,0.676116,0.503632,0.477238,0.727366,0.549513,0.52133,0.770132,0.590232,0.559721,0.786659,0.6105,0.58002,0.65773,0.493723,0.469806,0.673424,0.501801,0.475647,0.718039,0.54116,0.514004,0.7668,0.585912,0.557334,0.782476,0.604338,0.575537,cluster4
