r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,r25,g25,b25,r26,g26,b26,r27,g27,b27,r28,g28,b28,r29,g29,b29,r30,g30,b30,r31,g31,b31,r32,g32,b32,r33,g33,b33,r34,g34,b34,r35,g35,b35,r36,g36,b36,r37,g37,b37,r38,g38,b38,r39,g39,b39,r40,g40,b40,r41,g41,b41,r42,g42,b42,r43,g43,b43,r44,g44,b44,r45,g45,b45,r46,g46,b46,r47,g47,b47,r48,g48,b48,cluster
0.784672,0.611623,0.568864,0.790058,0.616039,0.573192,0.793445,0.618483,0.575301,0.795382,0.620072,0.576426,0.796475,0.621382,0.576838,0.784204,0.608708,0.5669,0.778546,0.602515,0.561661,0.779486,0.607093,0.564599,0.789613,0.61622,0.571809,0.795555,0.621987,0.577388,0.78844,0.61472,0.570092,0.789968,0.61645,0.570972,0.791294,0.616922,0.570596,0.787051,0.61156,0.567242,0.744224,0.579163,0.53746,0.750608,0.584509,0.542037,0.75499,0.588028,0.545627,0.762277,0.59395,0.551422,0.773857,0.603716,0.559912,0.78786,0.616065,0.571535,0.788465,0.615568,0.571227,0.68606,0.537272,0.52,0.691295,0.54004,0.52077,0.696902,0.543505,0.522059,0.701458,0.544994,0.522367,0.707618,0.54793,0.522824,0.715542,0.553039,0.525555,0.726158,0.56042,0.531546,0.657783,0.513832,0.507079,0.656647,0.512054,0.504414,0.652756,0.508168,0.499338,0.646185,0.501513,0.493027,0.641589,0.495851,0.486434,0.641325,0.495098,0.48412,0.64307,0.495571,0.483445,0.659973,0.513512,0.506272,0.658351,0.511612,0.503947,0.651134,0.505778,0.498425,0.643819,0.498702,0.493097,0.636402,0.491135,0.485999,0.6309,0.484608,0.477246,0.626458,0.480757,0.472519,0.665354,0.517592,0.506679,0.663673,0.515426,0.504596,0.659655,0.511102,0.500839,0.656793,0.507799,0.498511,0.653519,0.502993,0.494605,0.648143,0.494929,0.48565,0.645241,0.4916,0.483394,cluster2
0.740488,0.574709,0.541088,0.743024,0.578449,0.545452,0.740289,0.574814,0.548494,0.726882,0.555228,0.530667,0.68314,0.517371,0.496777,0.707095,0.549015,0.525426,0.82093,0.67914,0.632448,0.747836,0.57719,0.544101,0.750087,0.577565,0.543503,0.740136,0.570282,0.543061,0.727717,0.556171,0.530774,0.661861,0.495949,0.475736,0.669076,0.515228,0.493424,0.816653,0.676632,0.629609,0.735395,0.568908,0.535148,0.739842,0.570987,0.537192,0.729722,0.56238,0.533559,0.714824,0.547453,0.520935,0.649268,0.488929,0.466237,0.653134,0.506092,0.484235,0.789869,0.65543,0.612477,0.714838,0.556034,0.536176,0.724814,0.563819,0.545013,0.71981,0.555072,0.539195,0.699296,0.539304,0.522851,0.640572,0.490808,0.474765,0.626397,0.487902,0.472708,0.723629,0.599127,0.57216,0.702963,0.544192,0.526083,0.713472,0.550091,0.532302,0.710884,0.545737,0.528617,0.689641,0.532315,0.516894,0.625296,0.482161,0.469893,0.595471,0.468434,0.457734,0.667096,0.554755,0.537874,0.707732,0.549744,0.5325,0.710685,0.551816,0.534244,0.701764,0.543619,0.525797,0.690071,0.536688,0.520138,0.637763,0.501524,0.488228,0.587895,0.463481,0.45452,0.628576,0.516789,0.505555,0.704837,0.549706,0.530313,0.696256,0.543101,0.525651,0.681262,0.532302,0.514552,0.668534,0.521259,0.50507,0.622623,0.491969,0.478978,0.553443,0.436821,0.430352,0.575139,0.471229,0.463722,cluster2
0.71949,0.539317,0.522327,0.700042,0.519336,0.50639,0.672557,0.498242,0.49142,0.644459,0.476067,0.469196,0.513303,0.355439,0.353992,0.552899,0.408805,0.400331,0.830535,0.722399,0.672635,0.717727,0.534983,0.518145,0.702052,0.516714,0.503225,0.675302,0.498033,0.4902,0.644105,0.478088,0.471101,0.516569,0.363231,0.360551,0.534802,0.394554,0.386683,0.795412,0.689632,0.645174,0.715354,0.532024,0.515715,0.705313,0.5173,0.503215,0.681762,0.501021,0.491194,0.647259,0.487367,0.47843,0.523675,0.376563,0.370553,0.516469,0.381077,0.372958,0.738801,0.638159,0.602939,0.712379,0.531247,0.516006,0.704422,0.517572,0.502634,0.685738,0.506186,0.493721,0.658324,0.498655,0.488393,0.541704,0.399667,0.39102,0.499838,0.371211,0.362418,0.693135,0.595113,0.563416,0.704011,0.530511,0.51644,0.718205,0.543661,0.527612,0.692787,0.524304,0.510194,0.660439,0.510212,0.498007,0.555732,0.426466,0.415231,0.492032,0.371654,0.361517,0.627803,0.534965,0.510094,0.698038,0.534043,0.520293,0.709113,0.544308,0.530287,0.681759,0.522059,0.509393,0.656301,0.512427,0.50044,0.573705,0.453143,0.441557,0.480681,0.369718,0.359879,0.570092,0.484976,0.464189,0.661682,0.515516,0.504573,0.662608,0.518483,0.507896,0.644872,0.504207,0.495826,0.627437,0.498517,0.490156,0.584595,0.473413,0.464191,0.476451,0.380406,0.371436,0.524952,0.451963,0.434527,cluster2
0.629984,0.504279,0.497705,0.654074,0.521162,0.507258,0.64362,0.528602,0.514444,0.619443,0.510286,0.50165,0.520662,0.411229,0.412563,0.542414,0.432583,0.433097,0.678381,0.577514,0.556686,0.657614,0.534198,0.523379,0.657223,0.533122,0.515823,0.635722,0.526795,0.511964,0.615634,0.508985,0.499846,0.538252,0.435129,0.433967,0.554292,0.451851,0.45149,0.67393,0.580179,0.560591,0.64988,0.529929,0.514571,0.661277,0.542235,0.521791,0.638094,0.524307,0.509726,0.622875,0.518122,0.507539,0.549393,0.449528,0.444739,0.549367,0.452933,0.45014,0.631003,0.543946,0.53009,0.628918,0.51681,0.504748,0.652389,0.534777,0.516382,0.64153,0.525719,0.510531,0.628288,0.525824,0.513024,0.561186,0.466241,0.457573,0.533896,0.4426,0.438687,0.598496,0.517396,0.506532,0.631488,0.528472,0.518119,0.645569,0.532977,0.517391,0.640121,0.529392,0.514409,0.62969,0.528325,0.516184,0.558807,0.46991,0.463592,0.506815,0.424025,0.421823,0.531029,0.460863,0.455592,0.611457,0.514343,0.505576,0.631362,0.526564,0.513043,0.623793,0.521367,0.508983,0.60594,0.511563,0.503271,0.541757,0.462044,0.460425,0.472906,0.399071,0.402695,0.464926,0.405584,0.40997,0.561902,0.476982,0.4702,0.574472,0.484957,0.476882,0.567234,0.479923,0.475112,0.546546,0.468238,0.469181,0.498707,0.431518,0.437663,0.425882,0.368239,0.37811,0.404963,0.36023,0.370171,cluster2
0.622505,0.50785,0.49232,0.662033,0.540156,0.521703,0.674248,0.550303,0.530222,0.671918,0.550564,0.534668,0.661957,0.538616,0.525114,0.648453,0.524086,0.515572,0.651208,0.525927,0.5166,0.661404,0.547379,0.524533,0.669315,0.551585,0.528238,0.67804,0.559342,0.537031,0.677468,0.556515,0.541427,0.676541,0.554016,0.541028,0.660201,0.53981,0.530507,0.66374,0.543049,0.533438,0.671493,0.561289,0.542126,0.673513,0.561911,0.543299,0.660569,0.546176,0.531197,0.65954,0.543826,0.533837,0.655123,0.538241,0.529663,0.642183,0.527457,0.521064,0.634572,0.517879,0.515662,0.574572,0.48539,0.473091,0.572332,0.481427,0.469538,0.542992,0.449481,0.439659,0.544467,0.448346,0.44097,0.557435,0.458456,0.451711,0.585436,0.479962,0.476987,0.558116,0.458236,0.458516,0.651061,0.571963,0.560531,0.662888,0.579306,0.568008,0.630998,0.548438,0.540859,0.568732,0.491277,0.487707,0.498029,0.428417,0.428445,0.47809,0.402875,0.405241,0.418884,0.348228,0.357678,0.634682,0.55079,0.537698,0.632229,0.547015,0.534574,0.565792,0.488055,0.481559,0.54858,0.484107,0.483637,0.544693,0.492117,0.496884,0.460325,0.403323,0.410765,0.317877,0.269837,0.282512,0.606604,0.525013,0.512036,0.561568,0.475485,0.464755,0.453344,0.375854,0.372906,0.433541,0.377384,0.38235,0.504729,0.46225,0.471314,0.442519,0.402282,0.41404,0.283804,0.245947,0.258296,cluster2
0.68169,0.605847,0.602454,0.646084,0.555302,0.551487,0.575956,0.478597,0.480367,0.557609,0.455369,0.467468,0.563629,0.45829,0.476342,0.540342,0.439892,0.458224,0.508144,0.416362,0.434352,0.684435,0.61309,0.606138,0.575111,0.490223,0.485705,0.546342,0.451597,0.455486,0.587795,0.48497,0.496169,0.585968,0.483869,0.49742,0.558062,0.461638,0.475908,0.521134,0.435966,0.450266,0.613872,0.544353,0.536406,0.572772,0.488529,0.48484,0.599215,0.50342,0.506079,0.608705,0.507718,0.512879,0.593516,0.496109,0.504245,0.557407,0.468411,0.476041,0.516399,0.436389,0.446503,0.600474,0.530628,0.526665,0.593647,0.510941,0.509208,0.614908,0.523116,0.522836,0.607773,0.513183,0.515248,0.589017,0.496842,0.501983,0.555782,0.468868,0.475444,0.515155,0.43656,0.446211,0.59712,0.529719,0.526888,0.593423,0.517476,0.515668,0.600312,0.52183,0.519455,0.598439,0.520657,0.521893,0.569159,0.491912,0.499496,0.530114,0.458498,0.466567,0.497253,0.430304,0.442506,0.586774,0.523549,0.520998,0.57988,0.512513,0.511076,0.570941,0.50256,0.503852,0.544455,0.478039,0.485611,0.519936,0.454511,0.468228,0.492082,0.432488,0.449062,0.465352,0.409258,0.42969,0.5399,0.48468,0.487443,0.509729,0.452087,0.455555,0.49302,0.438345,0.446082,0.469893,0.418686,0.433531,0.452903,0.403945,0.423225,0.442687,0.39733,0.420502,0.433072,0.387165,0.411131,cluster2
0.45825,0.465666,0.525447,0.478329,0.486562,0.547227,0.512584,0.521043,0.581011,0.485538,0.495148,0.555851,0.490285,0.495137,0.553808,0.50354,0.502447,0.554746,0.531833,0.524105,0.569015,0.498797,0.512012,0.578134,0.50237,0.517629,0.584659,0.501267,0.515807,0.582782,0.479064,0.493872,0.562026,0.493237,0.504097,0.56883,0.495485,0.498771,0.556656,0.526028,0.524333,0.573172,0.47725,0.492404,0.558846,0.471371,0.489545,0.557989,0.462704,0.481439,0.551643,0.474268,0.492791,0.564646,0.479798,0.495397,0.56279,0.483376,0.491896,0.553529,0.51667,0.519356,0.571724,0.439777,0.455,0.51822,0.449683,0.465816,0.531049,0.467654,0.483428,0.54956,0.476702,0.492517,0.559431,0.471745,0.488182,0.55495,0.47098,0.480672,0.541798,0.503818,0.50955,0.563526,0.451923,0.471013,0.535546,0.458246,0.477262,0.543361,0.454383,0.472447,0.538805,0.458562,0.476189,0.543225,0.465016,0.481927,0.549835,0.460398,0.469408,0.529847,0.497766,0.50445,0.556959,0.437296,0.460229,0.527231,0.450156,0.473456,0.543555,0.45817,0.481814,0.553302,0.463205,0.486351,0.556889,0.453937,0.477428,0.546692,0.460272,0.475974,0.538099,0.531301,0.543062,0.594981,0.359918,0.381377,0.441216,0.376859,0.397651,0.459738,0.42044,0.440569,0.504743,0.433075,0.452464,0.517025,0.417428,0.433687,0.497119,0.442182,0.450331,0.50884,0.523236,0.527042,0.575941,cluster2
0.402539,0.337543,0.352123,0.348929,0.285651,0.301371,0.388487,0.326866,0.347741,0.41439,0.356187,0.376995,0.381883,0.32747,0.346632,0.356652,0.312622,0.336809,0.36932,0.330385,0.359278,0.501485,0.438658,0.447858,0.44769,0.388336,0.398653,0.387767,0.326452,0.338196,0.382405,0.323316,0.337203,0.389774,0.33337,0.350355,0.383295,0.333214,0.354771,0.401243,0.356015,0.379502,0.490927,0.436205,0.444291,0.498325,0.443291,0.450826,0.502521,0.444157,0.452632,0.447228,0.388928,0.40135,0.395227,0.338418,0.355548,0.396483,0.344937,0.368245,0.415191,0.368815,0.393288,0.368437,0.326724,0.33659,0.345392,0.305478,0.315199,0.41883,0.373282,0.382156,0.461454,0.413025,0.424616,0.41864,0.368442,0.386932,0.397823,0.351205,0.376965,0.424421,0.379718,0.408096,0.493134,0.459231,0.465843,0.433621,0.400653,0.406981,0.403031,0.36855,0.375656,0.446042,0.408866,0.419215,0.418481,0.378216,0.392733,0.401329,0.357212,0.377763,0.43886,0.393469,0.419025,0.591962,0.562092,0.566474,0.669617,0.640161,0.644313,0.615582,0.583692,0.590582,0.538012,0.503156,0.513369,0.501382,0.463348,0.4772,0.48745,0.44526,0.463099,0.451901,0.408197,0.429606,0.405478,0.376729,0.382561,0.489085,0.46029,0.464291,0.473812,0.443377,0.449792,0.44897,0.415326,0.42474,0.464484,0.426495,0.439614,0.481856,0.44158,0.456879,0.438659,0.39784,0.415313,cluster3
0.45011,0.369888,0.356491,0.449837,0.370914,0.359385,0.45966,0.378597,0.367528,0.461484,0.379582,0.370329,0.455311,0.369893,0.365686,0.445297,0.359562,0.365409,0.413911,0.334136,0.351666,0.492056,0.410207,0.393692,0.489184,0.407267,0.390735,0.48916,0.408315,0.394543,0.48567,0.404223,0.394852,0.487162,0.402933,0.397848,0.468256,0.383376,0.386997,0.422288,0.342535,0.360669,0.507822,0.425992,0.410965,0.516701,0.434668,0.419896,0.518192,0.437348,0.423468,0.51461,0.434182,0.421859,0.507146,0.425768,0.419082,0.481991,0.400393,0.402519,0.428361,0.350962,0.370607,0.509215,0.430281,0.415417,0.530815,0.451603,0.435479,0.532946,0.45481,0.439168,0.522763,0.444542,0.430207,0.521275,0.441598,0.430036,0.495165,0.414909,0.414403,0.433384,0.358509,0.377719,0.505479,0.425659,0.408055,0.519381,0.43833,0.420323,0.526554,0.444262,0.426435,0.527347,0.444725,0.428461,0.523543,0.440811,0.426582,0.494098,0.413513,0.409168,0.434837,0.359833,0.377271,0.511065,0.429923,0.411997,0.519609,0.437696,0.420028,0.526946,0.4453,0.42806,0.528251,0.446262,0.430155,0.524828,0.442611,0.428305,0.492071,0.413166,0.408533,0.438491,0.364676,0.382509,0.533435,0.457441,0.443714,0.526513,0.446669,0.431341,0.528689,0.449868,0.434623,0.52671,0.447917,0.433775,0.518473,0.43933,0.428134,0.49225,0.41562,0.414371,0.445989,0.373841,0.392229,cluster3
0.30124,0.258637,0.300731,0.311865,0.266329,0.308085,0.318711,0.269222,0.309935,0.326704,0.273623,0.313249,0.326953,0.270744,0.309283,0.327892,0.26846,0.30651,0.339692,0.276536,0.311672,0.345927,0.279285,0.311482,0.349207,0.281717,0.31337,0.357917,0.287555,0.317332,0.363982,0.291142,0.319255,0.374512,0.298468,0.324007,0.396696,0.318414,0.339496,0.421568,0.341797,0.35853,0.515667,0.429891,0.433059,0.552921,0.463216,0.459721,0.575452,0.482918,0.474973,0.606573,0.511118,0.498097,0.63574,0.538331,0.520003,0.664846,0.565785,0.542724,0.689324,0.589297,0.562509,0.723173,0.625398,0.599072,0.754454,0.653143,0.623079,0.767873,0.666012,0.633436,0.781843,0.680336,0.646537,0.788771,0.686657,0.652436,0.786935,0.686958,0.654686,0.788235,0.69163,0.663491,0.749484,0.664107,0.652416,0.750708,0.661403,0.651181,0.731878,0.63966,0.632187,0.710229,0.614289,0.609481,0.695195,0.59438,0.590669,0.678346,0.573872,0.571349,0.666543,0.557946,0.556773,0.663573,0.565136,0.566066,0.638794,0.533243,0.537297,0.604681,0.492747,0.498839,0.579359,0.461074,0.467844,0.573169,0.447309,0.4528,0.574832,0.445818,0.450816,0.575727,0.445079,0.449735,0.614747,0.501456,0.506158,0.586663,0.465465,0.471306,0.542576,0.41505,0.42275,0.507948,0.375064,0.383351,0.499452,0.363881,0.371359,0.503047,0.369125,0.376666,0.515626,0.383061,0.390269,cluster2
0.32054,0.288268,0.320514,0.326185,0.285935,0.316426,0.335792,0.284855,0.311507,0.340207,0.282925,0.306828,0.360953,0.298248,0.319251,0.411741,0.34256,0.355918,0.473043,0.393436,0.39689,0.340184,0.296115,0.319184,0.353953,0.298119,0.316905,0.370076,0.305822,0.317777,0.355885,0.292663,0.301638,0.356452,0.293933,0.298687,0.400794,0.331896,0.33047,0.471702,0.392361,0.383501,0.367333,0.313595,0.332486,0.357356,0.295494,0.305127,0.391556,0.328708,0.328598,0.447671,0.383693,0.379603,0.497214,0.430579,0.420509,0.510702,0.438593,0.423636,0.501668,0.422305,0.402243,0.354744,0.299084,0.315252,0.366803,0.306751,0.310909,0.546801,0.482733,0.477206,0.692948,0.622061,0.615009,0.715715,0.638849,0.628337,0.73095,0.650128,0.632854,0.720812,0.634183,0.610719,0.342424,0.286059,0.299995,0.403684,0.341873,0.343694,0.600704,0.532664,0.523836,0.644884,0.564509,0.554552,0.600873,0.515941,0.497405,0.607178,0.520658,0.492265,0.674651,0.585165,0.551585,0.335664,0.276509,0.289557,0.409624,0.345053,0.344753,0.580824,0.508406,0.496141,0.667675,0.582944,0.571013,0.651161,0.561561,0.544424,0.66586,0.568355,0.541839,0.683362,0.58423,0.553729,0.342988,0.281603,0.293862,0.409334,0.345013,0.343682,0.606216,0.53309,0.520359,0.720076,0.634642,0.622822,0.704809,0.611966,0.595799,0.723723,0.621747,0.597774,0.713781,0.608999,0.581018,cluster3
0.258237,0.242594,0.282003,0.275536,0.266481,0.325129,0.248608,0.243163,0.302691,0.249302,0.243027,0.300497,0.164565,0.157707,0.18491,0.528908,0.520972,0.538276,0.490264,0.479425,0.496782,0.232938,0.216275,0.253448,0.25587,0.246315,0.298627,0.237655,0.234049,0.284968,0.24571,0.241215,0.288633,0.148916,0.144726,0.1561,0.580011,0.575198,0.5746,0.571121,0.565124,0.563947,0.265582,0.247023,0.278026,0.3064,0.294858,0.343193,0.287929,0.28296,0.32635,0.267163,0.262104,0.299528,0.153118,0.149219,0.146283,0.679223,0.675479,0.661588,0.666234,0.660482,0.646969,0.232871,0.212406,0.239413,0.287994,0.274482,0.318757,0.277906,0.270239,0.308072,0.251622,0.246352,0.279177,0.174247,0.171583,0.16236,0.781799,0.777914,0.761675,0.70975,0.701575,0.68932,0.221575,0.200322,0.226177,0.301671,0.286312,0.3263,0.314469,0.304616,0.338434,0.240636,0.233471,0.261276,0.204411,0.200528,0.190412,0.828481,0.821566,0.807823,0.700278,0.688599,0.680919,0.228929,0.207138,0.231291,0.327363,0.310241,0.343067,0.361805,0.348322,0.374695,0.231127,0.221524,0.242969,0.207814,0.203426,0.193772,0.814709,0.805949,0.794761,0.707286,0.692766,0.687805,0.252783,0.23127,0.256278,0.327386,0.30886,0.336753,0.348293,0.333223,0.354855,0.232362,0.222438,0.242477,0.21394,0.208682,0.205073,0.66444,0.654593,0.645837,0.633011,0.619307,0.616109,cluster3
0.20592,0.204917,0.254637,0.192872,0.191243,0.238389,0.187286,0.178101,0.228283,0.246198,0.226995,0.275955,0.345595,0.310717,0.351357,0.386297,0.342872,0.375848,0.387836,0.342967,0.372931,0.271062,0.276287,0.326589,0.258777,0.263851,0.310036,0.2022,0.200194,0.249814,0.220812,0.205047,0.251561,0.376083,0.344579,0.380222,0.497729,0.460376,0.491498,0.541626,0.501708,0.528754,0.176657,0.184994,0.23611,0.166036,0.174452,0.224388,0.158187,0.159192,0.209279,0.243009,0.228653,0.271807,0.462255,0.43116,0.463165,0.503732,0.47103,0.501272,0.457727,0.420912,0.451843,0.19903,0.208872,0.266785,0.173002,0.181974,0.241371,0.162218,0.162408,0.216285,0.261528,0.249183,0.293153,0.46435,0.434469,0.466455,0.463251,0.432652,0.46243,0.435964,0.401514,0.433442,0.169373,0.178657,0.23127,0.162628,0.170813,0.226316,0.160897,0.159895,0.21233,0.241662,0.231261,0.275178,0.459195,0.432754,0.467023,0.475432,0.447272,0.478285,0.424307,0.392812,0.423909,0.241079,0.24987,0.300721,0.198515,0.206655,0.257709,0.16614,0.164104,0.217397,0.209086,0.200763,0.245609,0.417131,0.395123,0.431411,0.52041,0.494884,0.527361,0.514972,0.487608,0.519624,0.209237,0.216884,0.266993,0.188939,0.195426,0.246197,0.176594,0.174637,0.226884,0.194049,0.189091,0.239814,0.32098,0.302969,0.343098,0.413007,0.390668,0.425881,0.455647,0.432622,0.467971,cluster1
0.129347,0.153393,0.241051,0.131422,0.158811,0.245458,0.140689,0.168835,0.254847,0.161775,0.1905,0.283257,0.280766,0.311576,0.45283,0.337552,0.368912,0.539035,0.36461,0.395366,0.590582,0.122529,0.148529,0.23633,0.124035,0.152804,0.240319,0.131066,0.161797,0.247959,0.158382,0.189066,0.281019,0.297918,0.33141,0.484339,0.367837,0.404197,0.593487,0.393284,0.42999,0.644545,0.118185,0.145638,0.23251,0.120325,0.149787,0.237415,0.126842,0.159529,0.244733,0.155013,0.186419,0.277038,0.305691,0.341278,0.504399,0.396913,0.437491,0.65076,0.41099,0.453344,0.6886,0.115775,0.143485,0.229909,0.120017,0.149104,0.237473,0.125194,0.158313,0.242901,0.151573,0.182985,0.273249,0.313328,0.350984,0.52576,0.420643,0.467256,0.709279,0.421409,0.47053,0.725627,0.116348,0.142865,0.227965,0.121206,0.149135,0.237133,0.124445,0.155659,0.23947,0.150904,0.182455,0.275607,0.326898,0.368174,0.562839,0.424498,0.476399,0.73752,0.427481,0.480362,0.746809,0.117308,0.141888,0.22723,0.124227,0.150284,0.237315,0.128459,0.158089,0.241829,0.163833,0.19746,0.306241,0.326956,0.371252,0.574074,0.41123,0.463734,0.723741,0.423959,0.477758,0.749562,0.118498,0.141864,0.226622,0.125687,0.149747,0.236306,0.13219,0.161152,0.250691,0.182707,0.216743,0.346663,0.313102,0.358642,0.557736,0.382129,0.432363,0.677096,0.401833,0.453893,0.721767,cluster1
0.109138,0.136962,0.226755,0.120772,0.155133,0.247508,0.180566,0.222244,0.322004,0.212849,0.257349,0.35981,0.256129,0.304624,0.412188,0.312265,0.365364,0.47618,0.282057,0.331701,0.441712,0.108242,0.13578,0.226879,0.127154,0.160977,0.254523,0.183951,0.225012,0.326906,0.247488,0.29452,0.400576,0.275142,0.324973,0.433507,0.329354,0.38218,0.494496,0.318147,0.3684,0.4787,0.107955,0.137916,0.229286,0.127801,0.162507,0.255976,0.18155,0.221453,0.323292,0.24651,0.294161,0.404091,0.288771,0.34047,0.453992,0.327085,0.378604,0.49426,0.319678,0.37056,0.485535,0.10806,0.138779,0.2306,0.12942,0.164092,0.258529,0.185239,0.225914,0.328613,0.24866,0.296121,0.406728,0.306533,0.359639,0.475493,0.361416,0.416822,0.533726,0.352631,0.405561,0.523896,0.104687,0.137025,0.228579,0.126649,0.160833,0.255565,0.18337,0.224275,0.326573,0.236512,0.282098,0.391204,0.306021,0.357067,0.472735,0.38025,0.435266,0.554637,0.354978,0.406749,0.524859,0.104693,0.137714,0.22865,0.129546,0.164283,0.258666,0.172258,0.212017,0.311366,0.208423,0.250082,0.355232,0.267423,0.311661,0.423527,0.337711,0.386477,0.501951,0.329061,0.375467,0.488779,0.104972,0.138034,0.228832,0.125572,0.160232,0.253424,0.172852,0.211791,0.311489,0.183671,0.221733,0.327845,0.229757,0.271096,0.382644,0.299924,0.344814,0.458586,0.293333,0.33586,0.447207,cluster1
0.162192,0.185529,0.278906,0.255058,0.29031,0.39644,0.361427,0.411109,0.523338,0.377372,0.427917,0.538891,0.386638,0.435886,0.545605,0.326588,0.366986,0.472569,0.221363,0.247907,0.345503,0.161211,0.18507,0.276777,0.266494,0.304256,0.409654,0.37354,0.426123,0.538269,0.398715,0.453208,0.564703,0.401235,0.454032,0.564476,0.3311,0.37423,0.47914,0.223469,0.251798,0.348628,0.171826,0.195462,0.283856,0.279711,0.317303,0.420722,0.368222,0.419643,0.531458,0.388904,0.443913,0.557599,0.386647,0.440536,0.551072,0.316775,0.360615,0.46463,0.222757,0.250339,0.346216,0.195096,0.220532,0.305203,0.303037,0.341155,0.44138,0.387765,0.439914,0.549234,0.395215,0.449554,0.560403,0.379825,0.4318,0.53958,0.306969,0.347873,0.448153,0.223318,0.249734,0.34259,0.166687,0.194278,0.281781,0.274401,0.312275,0.41265,0.350207,0.398674,0.506419,0.353911,0.404165,0.51251,0.338958,0.387993,0.49269,0.281951,0.322369,0.419481,0.209775,0.238951,0.329785,0.140391,0.170974,0.260632,0.231849,0.271144,0.371911,0.28797,0.33501,0.442597,0.284772,0.331828,0.439781,0.273726,0.319748,0.423847,0.226613,0.266176,0.363823,0.167144,0.197088,0.289677,0.119183,0.151206,0.242013,0.198763,0.237657,0.337939,0.247412,0.293126,0.400008,0.24752,0.292459,0.399863,0.236791,0.280642,0.384498,0.197929,0.236988,0.335068,0.151109,0.181956,0.276201,cluster3
0.309078,0.293777,0.335964,0.334627,0.320138,0.356536,0.366971,0.3505,0.387551,0.381319,0.362931,0.398209,0.396842,0.379101,0.413134,0.378282,0.363887,0.395842,0.355541,0.341173,0.371329,0.323568,0.31008,0.350046,0.365271,0.354516,0.386813,0.386301,0.375951,0.411929,0.409477,0.399975,0.433789,0.408768,0.398497,0.43131,0.380118,0.37087,0.400889,0.371475,0.358805,0.387642,0.323523,0.315253,0.350637,0.372244,0.365185,0.395956,0.3979,0.392029,0.425176,0.423918,0.417954,0.453499,0.418178,0.410418,0.444383,0.384797,0.375613,0.407204,0.37659,0.364467,0.39401,0.319772,0.312954,0.348823,0.36041,0.355312,0.388973,0.395541,0.392117,0.426166,0.416072,0.410345,0.444996,0.413459,0.407772,0.440747,0.389622,0.382818,0.416115,0.373765,0.364895,0.393749,0.310601,0.304083,0.340755,0.343255,0.337059,0.371842,0.382682,0.381576,0.41689,0.392392,0.386721,0.420277,0.392804,0.387787,0.420651,0.383209,0.376966,0.410998,0.365097,0.35742,0.387458,0.298744,0.296039,0.332449,0.340488,0.337365,0.371089,0.359449,0.358686,0.392936,0.372429,0.368779,0.401611,0.362922,0.355863,0.387935,0.361823,0.354761,0.388072,0.359139,0.352405,0.383775,0.28489,0.284712,0.322139,0.324315,0.324212,0.357895,0.349593,0.350252,0.385087,0.35499,0.353726,0.387023,0.338373,0.333785,0.365357,0.345546,0.340326,0.372138,0.349547,0.345045,0.375326,cluster3
